anonymous_user_id,order_count,charging_kwh,amount_paid,first_charge_date,last_charge_date,active_days,active_months
ANON_USER_18502,1,71.607,77.33,2025-01-03,2025-01-03,1,1
ANON_USER_18503,1,4.725,4.63,2024-08-06,2024-08-06,1,1
ANON_USER_18504,1,37.675,40.69,2024-12-11,2024-12-11,1,1
ANON_USER_18505,1,50.981,49.96,2024-09-02,2024-09-02,1,1
ANON_USER_18508,1,28.42,22.17,2024-11-23,2024-11-23,1,1
ANON_USER_18511,1,20.482,22.12,2024-12-20,2024-12-20,1,1
ANON_USER_18512,1,32.905,32.24,2024-09-05,2024-09-05,1,1
ANON_USER_18513,1,59.973,58.78,2024-09-20,2024-09-20,1,1
ANON_USER_18514,1,5.428,3.32,2025-01-06,2025-01-06,1,1
ANON_USER_18515,1,37.131,36.39,2024-08-01,2024-08-01,1,1
ANON_USER_18516,1,15.347,7.36,2024-12-11,2024-12-11,1,1
ANON_USER_18517,1,40.559,39.74,2024-10-04,2024-10-04,1,1
ANON_USER_18520,1,33.115,25.83,2024-11-21,2024-11-21,1,1
ANON_USER_18521,1,29.679,29.08,2024-10-02,2024-10-02,1,1
ANON_USER_18525,1,34.406,26.83,2024-12-28,2024-12-28,1,1
ANON_USER_18526,1,16.159,15.84,2024-10-21,2024-10-21,1,1
ANON_USER_18528,1,32.921,35.55,2024-11-24,2024-11-24,1,1
ANON_USER_18529,1,36.774,39.71,2024-11-02,2024-11-02,1,1
ANON_USER_18530,1,11.791,12.73,2024-12-10,2024-12-10,1,1
ANON_USER_18531,1,30.001,29.4,2024-08-24,2024-08-24,1,1
ANON_USER_18532,1,28.322,27.76,2024-10-01,2024-10-01,1,1
ANON_USER_18534,1,17.101,16.76,2024-10-08,2024-10-08,1,1
ANON_USER_18535,1,16.067,15.75,2024-10-05,2024-10-05,1,1
ANON_USER_18536,1,10.938,10.72,2024-10-05,2024-10-05,1,1
ANON_USER_18538,1,22.168,21.72,2024-09-19,2024-09-19,1,1
ANON_USER_18539,1,36.91,36.17,2024-08-03,2024-08-03,1,1
ANON_USER_18541,1,25.057,24.55,2024-08-16,2024-08-16,1,1
ANON_USER_18542,1,60.182,65.0,2024-12-27,2024-12-27,1,1
ANON_USER_18543,1,51.005,55.08,2024-11-28,2024-11-28,1,1
ANON_USER_18546,1,33.497,22.77,2025-01-03,2025-01-03,1,1
ANON_USER_18547,1,26.413,25.88,2024-08-11,2024-08-11,1,1
ANON_USER_18548,1,10.928,11.81,2024-12-02,2024-12-02,1,1
ANON_USER_18550,1,27.154,26.61,2024-10-07,2024-10-07,1,1
ANON_USER_18551,1,16.464,17.78,2024-12-27,2024-12-27,1,1
ANON_USER_18553,1,10.157,9.95,2024-10-15,2024-10-15,1,1
ANON_USER_18554,1,39.629,37.8,2024-12-18,2024-12-18,1,1
ANON_USER_18555,1,62.632,67.64,2024-12-08,2024-12-08,1,1
ANON_USER_18558,1,18.207,17.84,2024-10-22,2024-10-22,1,1
ANON_USER_18559,1,34.21,33.53,2024-08-22,2024-08-22,1,1
ANON_USER_18560,1,34.371,33.68,2024-09-18,2024-09-18,1,1
ANON_USER_18561,1,5.523,5.96,2024-12-29,2024-12-29,1,1
ANON_USER_18562,1,14.417,14.13,2024-10-13,2024-10-13,1,1
ANON_USER_18563,1,29.319,28.74,2024-10-04,2024-10-04,1,1
ANON_USER_18564,1,8.096,5.51,2024-12-25,2024-12-25,1,1
ANON_USER_18566,1,20.927,20.5,2024-09-14,2024-09-14,1,1
ANON_USER_18567,1,15.88,15.56,2024-08-20,2024-08-20,1,1
ANON_USER_18570,1,15.69,15.38,2024-08-23,2024-08-23,1,1
ANON_USER_18571,1,32.209,31.57,2024-10-03,2024-10-03,1,1
ANON_USER_18572,1,32.801,32.14,2024-09-03,2024-09-03,1,1
ANON_USER_18573,1,52.342,35.59,2024-12-16,2024-12-16,1,1
ANON_USER_18574,1,67.193,65.85,2024-09-01,2024-09-01,1,1
ANON_USER_18576,1,20.873,20.46,2024-08-16,2024-08-16,1,1
ANON_USER_18578,1,8.032,6.27,2024-12-08,2024-12-08,1,1
ANON_USER_18580,1,26.665,26.13,2024-08-04,2024-08-04,1,1
ANON_USER_18581,1,5.758,5.64,2024-07-29,2024-07-29,1,1
ANON_USER_18582,1,9.531,9.34,2024-09-15,2024-09-15,1,1
ANON_USER_18583,1,31.436,30.8,2024-09-28,2024-09-28,1,1
ANON_USER_18584,1,12.436,12.18,2024-09-23,2024-09-23,1,1
ANON_USER_18586,1,22.283,21.84,2024-10-30,2024-10-30,1,1
ANON_USER_18587,1,18.549,18.18,2024-10-22,2024-10-22,1,1
ANON_USER_18588,1,52.919,50.56,2024-09-30,2024-09-30,1,1
ANON_USER_18589,1,48.718,47.74,2024-10-29,2024-10-29,1,1
ANON_USER_18591,1,49.464,48.48,2024-08-24,2024-08-24,1,1
ANON_USER_18592,1,26.045,28.13,2024-11-25,2024-11-25,1,1
ANON_USER_18593,1,20.571,11.94,2025-01-02,2025-01-02,1,1
ANON_USER_18594,1,11.673,11.44,2024-09-24,2024-09-24,1,1
ANON_USER_18595,1,45.392,44.48,2024-08-29,2024-08-29,1,1
ANON_USER_18596,1,15.946,17.22,2024-11-12,2024-11-12,1,1
ANON_USER_18598,1,40.052,39.25,2024-08-31,2024-08-31,1,1
ANON_USER_18599,1,38.562,41.65,2024-11-18,2024-11-18,1,1
ANON_USER_18600,1,27.921,27.36,2024-09-23,2024-09-23,1,1
ANON_USER_18604,1,9.478,10.24,2024-11-19,2024-11-19,1,1
ANON_USER_18605,1,51.479,50.45,2024-10-10,2024-10-10,1,1
ANON_USER_18606,1,34.676,33.98,2024-10-06,2024-10-06,1,1
ANON_USER_18607,1,32.278,28.41,2024-10-27,2024-10-27,1,1
ANON_USER_18608,1,28.784,28.21,2024-09-13,2024-09-13,1,1
ANON_USER_18609,1,81.96,81.52,2024-11-30,2024-11-30,1,1
ANON_USER_18612,1,17.538,18.94,2025-01-03,2025-01-03,1,1
ANON_USER_18615,1,8.922,8.74,2024-07-26,2024-07-26,1,1
ANON_USER_18616,1,27.974,30.21,2024-12-20,2024-12-20,1,1
ANON_USER_18619,1,16.394,16.06,2024-07-31,2024-07-31,1,1
ANON_USER_18622,1,32.973,35.61,2024-11-04,2024-11-04,1,1
ANON_USER_18624,1,43.505,29.59,2024-12-25,2024-12-25,1,1
ANON_USER_18625,1,59.56,58.36,2024-07-27,2024-07-27,1,1
ANON_USER_18626,1,29.53,28.94,2024-08-23,2024-08-23,1,1
ANON_USER_18630,1,29.743,32.13,2024-11-10,2024-11-10,1,1
ANON_USER_18631,1,28.563,28.0,2024-09-18,2024-09-18,1,1
ANON_USER_18633,1,3.2,3.46,2024-12-04,2024-12-04,1,1
ANON_USER_18634,1,10.703,8.86,2024-12-14,2024-12-14,1,1
ANON_USER_18635,1,26.372,25.84,2024-08-25,2024-08-25,1,1
ANON_USER_18636,1,13.807,14.91,2024-11-26,2024-11-26,1,1
ANON_USER_18637,1,43.905,47.41,2024-12-06,2024-12-06,1,1
ANON_USER_18638,1,47.486,46.54,2024-08-24,2024-08-24,1,1
ANON_USER_18639,1,40.289,39.48,2024-08-10,2024-08-10,1,1
ANON_USER_18641,1,6.894,6.75,2024-09-11,2024-09-11,1,1
ANON_USER_18642,1,39.427,38.63,2024-10-01,2024-10-01,1,1
ANON_USER_18644,1,31.832,31.2,2024-09-28,2024-09-28,1,1
ANON_USER_18645,1,29.826,29.23,2024-08-09,2024-08-09,1,1
ANON_USER_18646,1,11.843,12.79,2024-12-15,2024-12-15,1,1
ANON_USER_18647,1,44.499,43.61,2024-09-30,2024-09-30,1,1
ANON_USER_18648,1,50.744,49.73,2024-09-03,2024-09-03,1,1
ANON_USER_18649,1,23.186,22.72,2024-10-03,2024-10-03,1,1
ANON_USER_18650,1,19.93,19.53,2024-08-11,2024-08-11,1,1
ANON_USER_18651,1,18.806,20.31,2024-11-24,2024-11-24,1,1
ANON_USER_18652,1,12.276,13.26,2024-11-06,2024-11-06,1,1
ANON_USER_18654,1,18.541,14.46,2024-12-17,2024-12-17,1,1
ANON_USER_18655,1,21.97,21.53,2024-10-07,2024-10-07,1,1
ANON_USER_18656,1,48.902,33.25,2024-12-07,2024-12-07,1,1
ANON_USER_18658,1,86.418,84.69,2024-09-08,2024-09-08,1,1
ANON_USER_18659,1,38.394,41.47,2025-01-02,2025-01-02,1,1
ANON_USER_18660,1,80.63,79.02,2024-10-02,2024-10-02,1,1
ANON_USER_18663,1,13.178,11.6,2024-11-28,2024-11-28,1,1
ANON_USER_18666,1,15.886,15.57,2024-10-06,2024-10-06,1,1
ANON_USER_18668,1,14.907,14.61,2024-09-16,2024-09-16,1,1
ANON_USER_18669,1,57.457,56.31,2024-09-02,2024-09-02,1,1
ANON_USER_18670,1,29.543,31.91,2024-07-15,2024-07-15,1,1
ANON_USER_18672,1,20.233,19.83,2024-10-21,2024-10-21,1,1
ANON_USER_18673,1,40.329,23.39,2024-12-20,2024-12-20,1,1
ANON_USER_18675,1,55.466,59.9,2024-12-06,2024-12-06,1,1
ANON_USER_18677,1,34.552,37.31,2024-11-07,2024-11-07,1,1
ANON_USER_18678,1,31.163,30.54,2024-10-29,2024-10-29,1,1
ANON_USER_18679,1,27.716,27.16,2024-07-23,2024-07-23,1,1
ANON_USER_18681,1,6.063,5.95,2024-08-10,2024-08-10,1,1
ANON_USER_18682,1,27.525,26.97,2024-09-03,2024-09-03,1,1
ANON_USER_18683,1,35.334,38.16,2024-11-09,2024-11-09,1,1
ANON_USER_18684,1,40.24,39.44,2024-08-01,2024-08-01,1,1
ANON_USER_18686,1,19.874,19.48,2024-10-05,2024-10-05,1,1
ANON_USER_18688,1,15.553,10.58,2025-01-01,2025-01-01,1,1
ANON_USER_18689,1,18.839,18.47,2024-08-21,2024-08-21,1,1
ANON_USER_18690,1,27.002,29.16,2024-07-15,2024-07-15,1,1
ANON_USER_18691,1,9.246,9.99,2024-12-29,2024-12-29,1,1
ANON_USER_18694,1,45.876,22.02,2024-12-31,2024-12-31,1,1
ANON_USER_18695,1,9.412,9.23,2024-10-22,2024-10-22,1,1
ANON_USER_18696,1,19.104,18.72,2024-09-04,2024-09-04,1,1
ANON_USER_18697,1,32.703,35.32,2024-12-07,2024-12-07,1,1
ANON_USER_18698,1,49.906,53.89,2024-11-17,2024-11-17,1,1
ANON_USER_18700,1,77.61,76.06,2024-08-23,2024-08-23,1,1
ANON_USER_18701,1,5.499,5.39,2024-08-21,2024-08-21,1,1
ANON_USER_18702,1,48.052,47.09,2024-08-28,2024-08-28,1,1
ANON_USER_18704,1,25.908,25.39,2024-10-05,2024-10-05,1,1
ANON_USER_18705,1,21.826,21.39,2024-09-06,2024-09-06,1,1
ANON_USER_18709,1,15.362,16.59,2024-12-03,2024-12-03,1,1
ANON_USER_18710,1,29.447,28.86,2024-08-17,2024-08-17,1,1
ANON_USER_18711,1,55.466,54.36,2024-08-21,2024-08-21,1,1
ANON_USER_18712,1,28.427,22.18,2024-11-13,2024-11-13,1,1
ANON_USER_18713,1,42.907,42.05,2024-09-30,2024-09-30,1,1
ANON_USER_18714,1,27.591,27.04,2024-08-02,2024-08-02,1,1
ANON_USER_18715,1,11.34,11.12,2024-09-15,2024-09-15,1,1
ANON_USER_18716,1,35.103,34.4,2024-09-15,2024-09-15,1,1
ANON_USER_18717,1,37.318,36.58,2024-09-25,2024-09-25,1,1
ANON_USER_18718,1,17.749,19.17,2024-11-20,2024-11-20,1,1
ANON_USER_18719,1,83.859,72.75,2024-11-21,2024-11-21,1,1
ANON_USER_18722,1,8.794,9.5,2024-12-01,2024-12-01,1,1
ANON_USER_18724,1,25.634,25.12,2024-10-05,2024-10-05,1,1
ANON_USER_18725,1,34.46,33.77,2024-08-30,2024-08-30,1,1
ANON_USER_18727,1,46.282,40.47,2024-10-30,2024-10-30,1,1
ANON_USER_18729,1,40.495,31.59,2024-12-31,2024-12-31,1,1
ANON_USER_18730,1,31.882,31.24,2024-07-24,2024-07-24,1,1
ANON_USER_18731,1,45.784,49.45,2024-11-28,2024-11-28,1,1
ANON_USER_18736,1,22.007,23.76,2024-12-07,2024-12-07,1,1
ANON_USER_18737,1,25.043,27.05,2024-12-15,2024-12-15,1,1
ANON_USER_18738,1,25.781,25.26,2024-10-06,2024-10-06,1,1
ANON_USER_18739,1,36.084,35.37,2024-08-18,2024-08-18,1,1
ANON_USER_18740,1,64.739,58.36,2024-11-12,2024-11-12,1,1
ANON_USER_18742,1,30.69,17.82,2024-12-06,2024-12-06,1,1
ANON_USER_18743,1,15.968,15.65,2024-08-09,2024-08-09,1,1
ANON_USER_18744,1,54.999,53.9,2024-07-31,2024-07-31,1,1
ANON_USER_18745,1,9.756,10.54,2024-07-19,2024-07-19,1,1
ANON_USER_18746,1,10.434,11.27,2024-12-30,2024-12-30,1,1
ANON_USER_18747,1,19.178,18.8,2024-10-18,2024-10-18,1,1
ANON_USER_18749,1,19.895,19.5,2024-09-30,2024-09-30,1,1
ANON_USER_18751,1,47.217,46.28,2024-10-01,2024-10-01,1,1
ANON_USER_18752,1,34.605,33.91,2024-10-05,2024-10-05,1,1
ANON_USER_18753,1,35.505,34.79,2024-08-29,2024-08-29,1,1
ANON_USER_18755,1,27.645,27.09,2024-09-09,2024-09-09,1,1
ANON_USER_18756,1,17.903,17.54,2024-10-03,2024-10-03,1,1
ANON_USER_18757,1,53.658,52.58,2024-08-18,2024-08-18,1,1
ANON_USER_18758,1,11.259,11.04,2024-10-18,2024-10-18,1,1
ANON_USER_18759,1,13.486,14.56,2024-11-09,2024-11-09,1,1
ANON_USER_18761,1,27.01,29.17,2025-01-03,2025-01-03,1,1
ANON_USER_18764,1,16.007,15.69,2024-10-04,2024-10-04,1,1
ANON_USER_18766,1,15.092,14.79,2024-09-04,2024-09-04,1,1
ANON_USER_18768,1,5.76,6.22,2024-11-12,2024-11-12,1,1
ANON_USER_18769,1,17.882,17.38,2024-09-09,2024-09-09,1,1
ANON_USER_18770,1,30.865,28.54,2024-12-31,2024-12-31,1,1
ANON_USER_18771,1,42.491,41.64,2024-10-06,2024-10-06,1,1
ANON_USER_18775,1,9.455,9.27,2024-08-08,2024-08-08,1,1
ANON_USER_18776,1,36.125,39.01,2024-07-14,2024-07-14,1,1
ANON_USER_18777,1,12.34,12.09,2024-10-30,2024-10-30,1,1
ANON_USER_18778,1,11.642,12.58,2024-11-24,2024-11-24,1,1
ANON_USER_18779,1,25.401,24.89,2024-09-01,2024-09-01,1,1
ANON_USER_18780,1,37.415,40.41,2024-12-18,2024-12-18,1,1
ANON_USER_18782,1,15.182,16.4,2024-11-20,2024-11-20,1,1
ANON_USER_18784,1,17.966,17.61,2024-09-29,2024-09-29,1,1
ANON_USER_18785,1,27.43,29.63,2024-12-16,2024-12-16,1,1
ANON_USER_18786,1,44.112,43.23,2024-10-18,2024-10-18,1,1
ANON_USER_18787,1,48.432,47.46,2024-08-18,2024-08-18,1,1
ANON_USER_18788,1,14.011,13.73,2024-10-20,2024-10-20,1,1
ANON_USER_18791,1,29.182,27.42,2024-07-27,2024-07-27,1,1
ANON_USER_18792,1,26.8,20.9,2024-10-21,2024-10-21,1,1
ANON_USER_18793,1,45.552,44.64,2024-09-08,2024-09-08,1,1
ANON_USER_18794,1,20.765,20.35,2024-10-03,2024-10-03,1,1
ANON_USER_18796,1,20.224,19.82,2024-10-31,2024-10-31,1,1
ANON_USER_18799,1,7.973,7.82,2024-08-15,2024-08-15,1,1
ANON_USER_18800,1,52.694,56.91,2024-12-13,2024-12-13,1,1
ANON_USER_18802,1,66.982,72.34,2024-11-05,2024-11-05,1,1
ANON_USER_18804,1,23.615,25.51,2024-12-30,2024-12-30,1,1
ANON_USER_18805,1,12.151,13.13,2024-07-16,2024-07-16,1,1
ANON_USER_18806,1,13.497,13.23,2024-07-26,2024-07-26,1,1
ANON_USER_18807,1,32.423,31.77,2024-10-01,2024-10-01,1,1
ANON_USER_18808,1,36.296,35.57,2024-08-18,2024-08-18,1,1
ANON_USER_18809,1,24.791,26.77,2024-12-19,2024-12-19,1,1
ANON_USER_18811,1,74.124,72.64,2024-08-24,2024-08-24,1,1
ANON_USER_18812,1,47.144,46.2,2024-08-19,2024-08-19,1,1
ANON_USER_18813,1,43.101,42.24,2024-10-17,2024-10-17,1,1
ANON_USER_18815,1,11.115,12.01,2024-12-03,2024-12-03,1,1
ANON_USER_18816,1,25.389,27.42,2024-11-06,2024-11-06,1,1
ANON_USER_18817,1,43.603,42.73,2024-08-04,2024-08-04,1,1
ANON_USER_18818,1,64.596,63.31,2024-10-20,2024-10-20,1,1
ANON_USER_18819,1,55.003,53.9,2024-10-22,2024-10-22,1,1
ANON_USER_18820,1,33.527,32.85,2024-09-29,2024-09-29,1,1
ANON_USER_18821,1,61.493,63.15,2024-12-06,2024-12-06,1,1
ANON_USER_18822,1,52.936,49.75,2024-08-30,2024-08-30,1,1
ANON_USER_18823,1,47.353,51.14,2025-01-06,2025-01-06,1,1
ANON_USER_18824,1,25.203,24.7,2024-09-15,2024-09-15,1,1
ANON_USER_18826,1,20.581,22.23,2024-12-02,2024-12-02,1,1
ANON_USER_18827,1,56.579,38.47,2025-01-03,2025-01-03,1,1
ANON_USER_18828,1,31.942,31.31,2024-08-12,2024-08-12,1,1
ANON_USER_18829,1,58.189,57.03,2024-09-20,2024-09-20,1,1
ANON_USER_18830,1,45.757,44.84,2024-08-06,2024-08-06,1,1
ANON_USER_18831,1,23.697,25.59,2025-01-01,2025-01-01,1,1
ANON_USER_18833,1,53.099,57.35,2025-01-01,2025-01-01,1,1
ANON_USER_18834,1,61.545,60.31,2024-09-12,2024-09-12,1,1
ANON_USER_18835,1,10.864,10.65,2024-08-07,2024-08-07,1,1
ANON_USER_18836,1,40.297,39.49,2024-08-07,2024-08-07,1,1
ANON_USER_18838,1,72.823,66.25,2024-10-20,2024-10-20,1,1
ANON_USER_18840,1,50.509,49.5,2024-10-01,2024-10-01,1,1
ANON_USER_18842,1,21.237,20.81,2024-08-29,2024-08-29,1,1
ANON_USER_18845,1,16.461,16.13,2024-10-02,2024-10-02,1,1
ANON_USER_18846,1,20.234,19.83,2024-09-10,2024-09-10,1,1
ANON_USER_18847,1,10.306,10.1,2024-08-14,2024-08-14,1,1
ANON_USER_18850,1,47.67,51.48,2024-11-07,2024-11-07,1,1
ANON_USER_18853,1,16.505,16.17,2024-09-12,2024-09-12,1,1
ANON_USER_18854,1,17.912,17.55,2024-07-25,2024-07-25,1,1
ANON_USER_18855,1,39.073,18.75,2025-01-02,2025-01-02,1,1
ANON_USER_18856,1,62.406,61.16,2024-08-21,2024-08-21,1,1
ANON_USER_18857,1,15.473,16.71,2024-11-02,2024-11-02,1,1
ANON_USER_18858,1,32.017,31.38,2024-10-09,2024-10-09,1,1
ANON_USER_18859,1,30.929,30.31,2024-09-06,2024-09-06,1,1
ANON_USER_18860,1,47.174,50.94,2024-11-06,2024-11-06,1,1
ANON_USER_18861,1,25.086,27.09,2024-11-13,2024-11-13,1,1
ANON_USER_18862,1,12.941,13.97,2024-12-10,2024-12-10,1,1
ANON_USER_18863,1,29.74,29.15,2024-10-06,2024-10-06,1,1
ANON_USER_18864,1,9.306,10.05,2025-01-03,2025-01-03,1,1
ANON_USER_18865,1,17.972,17.61,2024-10-09,2024-10-09,1,1
ANON_USER_18866,1,23.71,23.24,2024-09-19,2024-09-19,1,1
ANON_USER_18867,1,28.515,27.94,2024-10-05,2024-10-05,1,1
ANON_USER_18869,1,15.585,15.28,2024-08-29,2024-08-29,1,1
ANON_USER_18874,1,49.458,23.77,2024-12-12,2024-12-12,1,1
ANON_USER_18876,1,43.095,42.24,2024-09-14,2024-09-14,1,1
ANON_USER_18877,1,36.462,30.32,2024-11-11,2024-11-11,1,1
ANON_USER_18878,1,9.437,9.24,2024-09-26,2024-09-26,1,1
ANON_USER_18879,1,27.079,29.25,2024-11-26,2024-11-26,1,1
ANON_USER_18880,1,14.483,9.84,2024-12-07,2024-12-07,1,1
ANON_USER_18882,1,18.876,18.5,2024-08-25,2024-08-25,1,1
ANON_USER_18883,1,14.725,14.43,2024-10-05,2024-10-05,1,1
ANON_USER_18884,1,10.372,11.2,2024-12-11,2024-12-11,1,1
ANON_USER_18885,1,15.112,16.32,2024-12-27,2024-12-27,1,1
ANON_USER_18887,1,13.673,13.4,2024-07-23,2024-07-23,1,1
ANON_USER_18888,1,6.277,6.15,2024-09-26,2024-09-26,1,1
ANON_USER_18889,1,10.778,11.64,2024-07-13,2024-07-13,1,1
ANON_USER_18891,1,33.054,32.39,2024-10-19,2024-10-19,1,1
ANON_USER_18893,1,8.135,7.97,2024-08-10,2024-08-10,1,1
ANON_USER_18894,1,43.907,47.42,2024-11-29,2024-11-29,1,1
ANON_USER_18895,1,28.543,27.97,2024-07-28,2024-07-28,1,1
ANON_USER_18896,1,13.559,14.65,2024-11-05,2024-11-05,1,1
ANON_USER_18899,1,19.41,20.97,2024-11-27,2024-11-27,1,1
ANON_USER_18900,1,22.322,24.1,2024-12-12,2024-12-12,1,1
ANON_USER_18901,1,44.292,43.4,2024-09-11,2024-09-11,1,1
ANON_USER_18903,1,73.164,66.7,2024-11-30,2024-11-30,1,1
ANON_USER_18904,1,37.055,36.31,2024-08-27,2024-08-27,1,1
ANON_USER_18905,1,7.673,4.45,2024-12-18,2024-12-18,1,1
ANON_USER_18906,1,25.146,24.64,2024-10-06,2024-10-06,1,1
ANON_USER_18907,1,29.28,28.69,2024-09-30,2024-09-30,1,1
ANON_USER_18910,1,41.358,24.27,2025-01-05,2025-01-05,1,1
ANON_USER_18911,1,18.441,18.08,2024-09-30,2024-09-30,1,1
ANON_USER_18912,1,17.076,16.74,2024-09-09,2024-09-09,1,1
ANON_USER_18913,1,36.505,23.12,2024-12-27,2024-12-27,1,1
ANON_USER_18914,1,9.475,6.31,2024-12-31,2024-12-31,1,1
ANON_USER_18915,1,14.864,11.6,2025-01-03,2025-01-03,1,1
ANON_USER_18916,1,17.383,18.77,2024-11-15,2024-11-15,1,1
ANON_USER_18920,1,104.647,113.02,2024-12-25,2024-12-25,1,1
ANON_USER_18921,1,30.495,17.68,2024-12-28,2024-12-28,1,1
ANON_USER_18922,1,8.927,9.64,2024-12-02,2024-12-02,1,1
ANON_USER_18923,1,38.783,41.88,2024-07-13,2024-07-13,1,1
ANON_USER_18925,1,9.817,9.63,2024-09-03,2024-09-03,1,1
ANON_USER_18926,1,18.86,18.48,2024-10-05,2024-10-05,1,1
ANON_USER_18927,1,45.249,21.72,2025-01-04,2025-01-04,1,1
ANON_USER_18928,1,37.808,37.05,2024-08-10,2024-08-10,1,1
ANON_USER_18929,1,52.097,51.06,2024-08-27,2024-08-27,1,1
ANON_USER_18930,1,20.294,18.02,2024-11-13,2024-11-13,1,1
ANON_USER_18931,1,41.965,41.13,2024-07-30,2024-07-30,1,1
ANON_USER_18934,1,41.268,44.57,2024-12-14,2024-12-14,1,1
ANON_USER_18936,1,14.267,15.41,2024-11-21,2024-11-21,1,1
ANON_USER_18937,1,25.515,24.96,2024-10-04,2024-10-04,1,1
ANON_USER_18943,1,52.217,40.73,2024-10-24,2024-10-24,1,1
ANON_USER_18944,1,35.682,38.53,2024-07-20,2024-07-20,1,1
ANON_USER_18945,1,24.639,26.61,2024-11-17,2024-11-17,1,1
ANON_USER_18946,1,27.274,18.55,2025-01-04,2025-01-04,1,1
ANON_USER_18947,1,17.251,16.91,2024-10-06,2024-10-06,1,1
ANON_USER_18950,1,15.426,15.11,2024-08-25,2024-08-25,1,1
ANON_USER_18952,1,55.619,60.07,2024-11-08,2024-11-08,1,1
ANON_USER_18954,1,5.025,4.92,2024-10-07,2024-10-07,1,1
ANON_USER_18955,1,14.241,13.96,2024-10-01,2024-10-01,1,1
ANON_USER_18956,1,36.366,35.64,2024-10-21,2024-10-21,1,1
ANON_USER_18957,1,10.106,10.91,2024-11-19,2024-11-19,1,1
ANON_USER_18961,1,12.958,13.99,2024-12-07,2024-12-07,1,1
ANON_USER_18962,1,13.274,14.33,2024-11-27,2024-11-27,1,1
ANON_USER_18963,1,154.098,166.43,2024-12-12,2024-12-12,1,1
ANON_USER_18967,1,15.979,17.26,2024-07-15,2024-07-15,1,1
ANON_USER_18968,1,10.953,10.74,2024-08-26,2024-08-26,1,1
ANON_USER_18969,1,35.666,38.52,2024-11-14,2024-11-14,1,1
ANON_USER_18970,1,45.608,44.7,2024-09-22,2024-09-22,1,1
ANON_USER_18973,1,17.764,17.41,2024-08-18,2024-08-18,1,1
ANON_USER_18975,1,10.851,10.64,2024-08-28,2024-08-28,1,1
ANON_USER_18977,1,26.187,25.66,2024-09-17,2024-09-17,1,1
ANON_USER_18979,1,41.564,40.74,2024-08-19,2024-08-19,1,1
ANON_USER_18984,1,6.998,6.86,2024-08-10,2024-08-10,1,1
ANON_USER_18987,1,43.715,47.21,2024-11-06,2024-11-06,1,1
ANON_USER_18988,1,15.18,16.39,2024-07-19,2024-07-19,1,1
ANON_USER_18991,1,20.738,20.32,2024-10-09,2024-10-09,1,1
ANON_USER_18992,1,34.42,26.84,2024-12-14,2024-12-14,1,1
ANON_USER_18995,1,21.012,16.39,2024-11-05,2024-11-05,1,1
ANON_USER_18996,1,11.685,12.62,2024-11-05,2024-11-05,1,1
ANON_USER_18998,1,10.742,10.53,2024-09-10,2024-09-10,1,1
ANON_USER_19002,1,68.7,74.2,2024-11-05,2024-11-05,1,1
ANON_USER_19004,1,6.71,6.58,2024-10-06,2024-10-06,1,1
ANON_USER_19005,1,23.102,22.64,2024-08-31,2024-08-31,1,1
ANON_USER_19006,1,34.623,37.39,2024-12-10,2024-12-10,1,1
ANON_USER_19008,1,42.862,42.01,2024-09-12,2024-09-12,1,1
ANON_USER_19009,1,19.266,18.03,2024-12-08,2024-12-08,1,1
ANON_USER_19010,1,27.834,24.28,2024-10-28,2024-10-28,1,1
ANON_USER_19012,1,7.369,7.22,2024-08-05,2024-08-05,1,1
ANON_USER_19013,1,18.449,12.54,2024-12-13,2024-12-13,1,1
ANON_USER_19014,1,18.405,18.03,2024-07-28,2024-07-28,1,1
ANON_USER_19016,1,93.855,91.98,2024-09-30,2024-09-30,1,1
ANON_USER_19018,1,24.523,26.48,2024-11-23,2024-11-23,1,1
ANON_USER_19019,1,55.664,60.12,2024-12-10,2024-12-10,1,1
ANON_USER_19020,1,74.602,80.57,2024-11-30,2024-11-30,1,1
ANON_USER_19021,1,16.649,17.98,2024-12-17,2024-12-17,1,1
ANON_USER_19022,1,15.959,15.64,2024-09-20,2024-09-20,1,1
ANON_USER_19023,1,25.075,27.09,2024-11-26,2024-11-26,1,1
ANON_USER_19024,1,29.836,20.08,2024-12-09,2024-12-09,1,1
ANON_USER_19025,1,44.849,48.44,2024-12-24,2024-12-24,1,1
ANON_USER_19026,1,20.247,21.87,2024-12-12,2024-12-12,1,1
ANON_USER_19027,1,13.773,14.87,2024-11-29,2024-11-29,1,1
ANON_USER_19031,1,20.407,19.99,2024-10-25,2024-10-25,1,1
ANON_USER_19033,1,58.956,40.09,2025-01-04,2025-01-04,1,1
ANON_USER_19034,1,27.058,21.1,2024-11-09,2024-11-09,1,1
ANON_USER_19035,1,26.571,28.69,2024-12-30,2024-12-30,1,1
ANON_USER_19036,1,21.46,21.03,2024-09-06,2024-09-06,1,1
ANON_USER_19038,1,13.396,13.13,2024-08-12,2024-08-12,1,1
ANON_USER_19039,1,13.876,13.6,2024-08-22,2024-08-22,1,1
ANON_USER_19040,1,29.274,26.03,2024-10-02,2024-10-02,1,1
ANON_USER_19041,1,32.913,32.25,2024-08-05,2024-08-05,1,1
ANON_USER_19045,1,12.703,13.72,2025-01-02,2025-01-02,1,1
ANON_USER_19046,1,61.654,60.42,2024-07-26,2024-07-26,1,1
